DELIVERY_DATE,DELIVERY_HOUR,INTERVAL,ENGY
2015/1/27,24,5,26.3
2015/1/27,24,6,26.92
2015/1/27,24,7,26.3
2015/1/27,24,8,26.17
2015/1/27,24,9,26.17
2015/1/27,24,10,25.34
2015/1/27,24,11,25.33
2015/1/27,24,12,25.33
2015/1/28,1,1,29.14
2015/1/28,1,2,31.71
2015/1/28,1,3,35.51
2015/1/28,1,4,31.71
2015/1/28,1,5,31.76
2015/1/28,1,6,31.74
2015/1/28,1,7,31.74
2015/1/28,1,8,27.45
2015/1/28,1,9,27.45
2015/1/28,1,10,27.42
2015/1/28,1,11,15.3
2015/1/28,1,12,20.16
2015/1/28,2,1,31.74
2015/1/28,2,2,24.93
2015/1/28,2,3,24.93
2015/1/28,2,4,24.93
2015/1/28,2,5,24.93
2015/1/28,2,6,24.93
2015/1/28,2,7,24.93
2015/1/28,2,8,24.93
2015/1/28,2,9,24.93
2015/1/28,2,10,20.16
2015/1/28,2,11,28.39
2015/1/28,2,12,24.93
2015/1/28,3,1,29.14
2015/1/28,3,2,25.2
2015/1/28,3,3,27.42
2015/1/28,3,4,27.45
2015/1/28,3,5,27.45
2015/1/28,3,6,29.14
2015/1/28,3,7,29.14
2015/1/28,3,8,27.45
2015/1/28,3,9,15.31
2015/1/28,3,10,20.16
2015/1/28,3,11,29.14
2015/1/28,3,12,27.42
2015/1/28,4,1,20.19
2015/1/28,4,2,29.08
2015/1/28,4,3,29.11
2015/1/28,4,4,27.45
2015/1/28,4,5,27.42
2015/1/28,4,6,29.08
2015/1/28,4,7,27.42
2015/1/28,4,8,20.19
2015/1/28,4,9,28.58
2015/1/28,4,10,29.08
2015/1/28,4,11,29.14
2015/1/28,4,12,29.08
2015/1/28,5,1,15.3
2015/1/28,5,2,15.31
2015/1/28,5,3,20.16
2015/1/28,5,4,28.37
2015/1/28,5,5,25.21
2015/1/28,5,6,20.16
2015/1/28,5,7,25.2
2015/1/28,5,8,20.16
2015/1/28,5,9,24.93
2015/1/28,5,10,24.93
2015/1/28,5,11,28.37
2015/1/28,5,12,28.38
2015/1/28,6,1,14.33
2015/1/28,6,2,14.35
2015/1/28,6,3,14.36
2015/1/28,6,4,15.26
2015/1/28,6,5,20.16
2015/1/28,6,6,20.16
2015/1/28,6,7,26.39
2015/1/28,6,8,24.92
2015/1/28,6,9,24.92
2015/1/28,6,10,28.37
2015/1/28,6,11,29.04
2015/1/28,6,12,27.45
2015/1/28,7,1,14.39
2015/1/28,7,2,29.03
2015/1/28,7,3,29.03
2015/1/28,7,4,29.03
2015/1/28,7,5,29.03
2015/1/28,7,6,29.04
2015/1/28,7,7,29.04
2015/1/28,7,8,29.05
2015/1/28,7,9,29.1
2015/1/28,7,10,29.75
2015/1/28,7,11,29.87
2015/1/28,7,12,30.02
2015/1/28,8,1,20.43
2015/1/28,8,2,29.03
2015/1/28,8,3,29.04
2015/1/28,8,4,29.04
2015/1/28,8,5,29.05
2015/1/28,8,6,29.05
2015/1/28,8,7,29.05
2015/1/28,8,8,29.05
2015/1/28,8,9,29.05
2015/1/28,8,10,29.07
2015/1/28,8,11,29.05
2015/1/28,8,12,29.07
2015/1/28,9,1,33.5
2015/1/28,9,2,32.49
2015/1/28,9,3,31.52
2015/1/28,9,4,29.14
2015/1/28,9,5,31.51
2015/1/28,9,6,29.11
2015/1/28,9,7,29.1
2015/1/28,9,8,29.08
2015/1/28,9,9,29.06
2015/1/28,9,10,29.08
2015/1/28,9,11,29.05
2015/1/28,9,12,29.05
2015/1/28,10,1,32.15
2015/1/28,10,2,31.52
2015/1/28,10,3,29.12
2015/1/28,10,4,29.14
2015/1/28,10,5,29.12
2015/1/28,10,6,29.09
2015/1/28,10,7,29.08
2015/1/28,10,8,29.05
2015/1/28,10,9,29.06
2015/1/28,10,10,29.05
2015/1/28,10,11,29.08
2015/1/28,10,12,29.05
2015/1/28,11,1,29.86
2015/1/28,11,2,29.14
2015/1/28,11,3,29.11
2015/1/28,11,4,29.12
2015/1/28,11,5,29.1
2015/1/28,11,6,29.11
2015/1/28,11,7,29.72
2015/1/28,11,8,29.12
2015/1/28,11,9,29.69
2015/1/28,11,10,29.08
2015/1/28,11,11,29.09
2015/1/28,11,12,29.07
2015/1/28,12,1,29.06
2015/1/28,12,2,29.05
2015/1/28,12,3,29.05
2015/1/28,12,4,29.08
2015/1/28,12,5,29.06
2015/1/28,12,6,29.03
2015/1/28,12,7,28.67
2015/1/28,12,8,29.03
2015/1/28,12,9,29.03
2015/1/28,12,10,29.03
2015/1/28,12,11,28.4
2015/1/28,12,12,28.67
2015/1/28,13,1,28.4
2015/1/28,13,2,28.4
2015/1/28,13,3,28.4
2015/1/28,13,4,28.4
2015/1/28,13,5,28.12
2015/1/28,13,6,28.12
2015/1/28,13,7,28.4
2015/1/28,13,8,28.12
2015/1/28,13,9,28.4
2015/1/28,13,10,28.4
2015/1/28,13,11,28.12
2015/1/28,13,12,28.12
2015/1/28,14,1,28.12
2015/1/28,14,2,28.02
2015/1/28,14,3,28.02
2015/1/28,14,4,28.12
2015/1/28,14,5,28.12
2015/1/28,14,6,27.67
2015/1/28,14,7,28.02
2015/1/28,14,8,28.02
2015/1/28,14,9,28.02
2015/1/28,14,10,28.02
2015/1/28,14,11,28.02
2015/1/28,14,12,27.7
2015/1/28,15,1,24.14
2015/1/28,15,2,24.14
2015/1/28,15,3,26.01
2015/1/28,15,4,26.01
2015/1/28,15,5,25.15
2015/1/28,15,6,24.15
2015/1/28,15,7,24.14
2015/1/28,15,8,24.31
2015/1/28,15,9,24.31
2015/1/28,15,10,24.14
2015/1/28,15,11,24.31
2015/1/28,15,12,24.14
2015/1/28,16,1,21.99
2015/1/28,16,2,24.89
2015/1/28,16,3,24.61
2015/1/28,16,4,24.62
2015/1/28,16,5,24.89
2015/1/28,16,6,25.31
2015/1/28,16,7,24.89
2015/1/28,16,8,26.59
2015/1/28,16,9,26.59
2015/1/28,16,10,26.59
2015/1/28,16,11,26.87
2015/1/28,16,12,27.02
2015/1/28,17,1,26.54
2015/1/28,17,2,28.4
2015/1/28,17,3,28.87
2015/1/28,17,4,29.03
2015/1/28,17,5,29.03
2015/1/28,17,6,29.03
2015/1/28,17,7,29.05
2015/1/28,17,8,29.05
2015/1/28,17,9,29.09
2015/1/28,17,10,29.09
2015/1/28,17,11,30.01
2015/1/28,17,12,31.52
2015/1/28,18,1,29.11
2015/1/28,18,2,31.54
2015/1/28,18,3,33.5
2015/1/28,18,4,37.35
2015/1/28,18,5,37.35
2015/1/28,18,6,37.35
2015/1/28,18,7,37.35
2015/1/28,18,8,37.36
2015/1/28,18,9,37.36
2015/1/28,18,10,39.79
2015/1/28,18,11,39.79
2015/1/28,18,12,37.36
2015/1/28,19,1,31.52
2015/1/28,19,2,34.49
2015/1/28,19,3,37.35
2015/1/28,19,4,37.35
2015/1/28,19,5,37.35
2015/1/28,19,6,37.35
2015/1/28,19,7,37.35
2015/1/28,19,8,34.55
2015/1/28,19,9,34.55
2015/1/28,19,10,34.49
2015/1/28,19,11,34.49
2015/1/28,19,12,34.49
2015/1/28,20,1,37.35
2015/1/28,20,2,37.35
2015/1/28,20,3,37.35
2015/1/28,20,4,37.35
2015/1/28,20,5,37.35
2015/1/28,20,6,34.55
2015/1/28,20,7,37.35
2015/1/28,20,8,37.35
2015/1/28,20,9,37.35
2015/1/28,20,10,37.35
2015/1/28,20,11,34.49
2015/1/28,20,12,34.49
2015/1/28,21,1,41.6
2015/1/28,21,2,39.79
2015/1/28,21,3,34.49
2015/1/28,21,4,33.5
2015/1/28,21,5,32.15
2015/1/28,21,6,32.41
2015/1/28,21,7,32.15
2015/1/28,21,8,32.15
2015/1/28,21,9,31.52
2015/1/28,21,10,29.14
2015/1/28,21,11,29.12
2015/1/28,21,12,29.09
2015/1/28,22,1,31.54
2015/1/28,22,2,30.23
2015/1/28,22,3,30.24
2015/1/28,22,4,30.23
2015/1/28,22,5,30.02
2015/1/28,22,6,30.01
2015/1/28,22,7,30.01
2015/1/28,22,8,29.11
2015/1/28,22,9,29.14
2015/1/28,22,10,29.06
2015/1/28,22,11,28.4
2015/1/28,22,12,28.4
2015/1/28,23,1,29.65
2015/1/28,23,2,29.12
2015/1/28,23,3,29.13
2015/1/28,23,4,29.09
2015/1/28,23,5,28.39
2015/1/28,23,6,28.39
2015/1/28,23,7,28.13
2015/1/28,23,8,28.12
2015/1/28,23,9,28.12
2015/1/28,23,10,28.12
2015/1/28,23,11,28.11
2015/1/28,23,12,28.06
2015/1/28,24,1,26.23
2015/1/28,24,2,26.23
2015/1/28,24,3,26.21
2015/1/28,24,4,23.93
2015/1/28,24,5,24.14
2015/1/28,24,6,22.38
2015/1/28,24,7,20.33
2015/1/28,24,8,18.24
2015/1/28,24,9,18.24
2015/1/28,24,10,18.24
2015/1/28,24,11,18.21
2015/1/28,24,12,18.19
2015/1/29,1,1,24.4
2015/1/29,1,2,20.5
2015/1/29,1,3,18.21
2015/1/29,1,4,18.19
2015/1/29,1,5,18.22
2015/1/29,1,6,18.21
2015/1/29,1,7,18.21
2015/1/29,1,8,18.21
2015/1/29,1,9,18.21
2015/1/29,1,10,18.18
2015/1/29,1,11,18.19
2015/1/29,1,12,18.17
2015/1/29,2,1,24.24
2015/1/29,2,2,20.5
2015/1/29,2,3,14.38
2015/1/29,2,4,14.38
2015/1/29,2,5,14.38
2015/1/29,2,6,14.36
2015/1/29,2,7,14.36
2015/1/29,2,8,14.35
2015/1/29,2,9,14.35
2015/1/29,2,10,14.36
2015/1/29,2,11,14.33
2015/1/29,2,12,14.33
2015/1/29,3,1,20.5
2015/1/29,3,2,20.5
2015/1/29,3,3,14.38
2015/1/29,3,4,14.36
2015/1/29,3,5,14.36
2015/1/29,3,6,14.38
2015/1/29,3,7,14.37
2015/1/29,3,8,14.36
2015/1/29,3,9,14.37
2015/1/29,3,10,14.33
2015/1/29,3,11,14.36
2015/1/29,3,12,14.37
2015/1/29,4,1,14.33
2015/1/29,4,2,14.33
2015/1/29,4,3,14.33
2015/1/29,4,4,14.33
2015/1/29,4,5,14.35
2015/1/29,4,6,14.33
2015/1/29,4,7,14.33
2015/1/29,4,8,14.32
2015/1/29,4,9,14.33
2015/1/29,4,10,14.32
2015/1/29,4,11,14.32
2015/1/29,4,12,14.3
2015/1/29,5,1,14.31
2015/1/29,5,2,14.32
2015/1/29,5,3,14.34
2015/1/29,5,4,14.33
2015/1/29,5,5,14.34
2015/1/29,5,6,14.32
2015/1/29,5,7,14.32
2015/1/29,5,8,14.33
2015/1/29,5,9,14.31
2015/1/29,5,10,14.32
2015/1/29,5,11,14.31
2015/1/29,5,12,14.31
2015/1/29,6,4,3.39
2015/1/29,6,5,3.66
2015/1/29,6,6,12.54
2015/1/29,6,7,14.3
2015/1/29,6,8,14.3
2015/1/29,6,9,14.31
2015/1/29,6,10,14.32
2015/1/29,6,11,14.33
2015/1/29,6,12,14.34
2015/1/29,7,2,13.19
2015/1/29,7,3,13.19
2015/1/29,7,4,14.38
2015/1/29,7,5,14.35
2015/1/29,7,6,14.39
2015/1/29,7,7,25.38
2015/1/29,7,8,26.3
2015/1/29,7,9,30.03
2015/1/29,7,10,43.07
2015/1/29,7,11,73.51
2015/1/29,7,12,85.1
2015/1/29,8,1,155.01
2015/1/29,8,2,62.56
2015/1/29,8,3,175.25
2015/1/29,8,4,200
2015/1/29,8,5,200
2015/1/29,8,6,200
2015/1/29,8,7,200
2015/1/29,8,8,200
2015/1/29,8,9,200
2015/1/29,8,10,200
2015/1/29,8,11,200
2015/1/29,8,12,200
2015/1/29,9,1,29.09
2015/1/29,9,2,29.07
2015/1/29,9,3,45.12
2015/1/29,9,4,35.25
2015/1/29,9,5,42.91
2015/1/29,9,6,45.13
2015/1/29,9,7,29.09
2015/1/29,9,8,29.09
2015/1/29,9,9,45.13
2015/1/29,9,10,35.25
2015/1/29,9,11,45.12
2015/1/29,9,12,45.13
2015/1/29,10,1,45.13
2015/1/29,10,2,45.13
2015/1/29,10,3,45.13
2015/1/29,10,4,54.13
2015/1/29,10,5,74.13
2015/1/29,10,6,45.13
2015/1/29,10,7,45.85
2015/1/29,10,8,74.13
2015/1/29,10,9,46.4
2015/1/29,10,10,73.26
2015/1/29,10,11,74.13
2015/1/29,10,12,92.54
2015/1/29,11,1,62.56
2015/1/29,11,2,75.06
2015/1/29,11,3,75.06
2015/1/29,11,4,70.27
2015/1/29,11,5,75.18
2015/1/29,11,6,115.03
2015/1/29,11,7,115.03
2015/1/29,11,8,105
2015/1/29,11,9,84.1
2015/1/29,11,10,143.97
2015/1/29,11,11,157
2015/1/29,11,12,155
2015/1/29,12,1,200
2015/1/29,12,2,200
2015/1/29,12,3,177
2015/1/29,12,4,186.99
2015/1/29,12,5,200
2015/1/29,12,6,200
2015/1/29,12,7,200
2015/1/29,12,8,177
2015/1/29,12,9,177
2015/1/29,12,10,177
2015/1/29,12,11,165.17
2015/1/29,12,12,157
2015/1/29,13,1,45.18
2015/1/29,13,2,45.24
2015/1/29,13,3,45.18
2015/1/29,13,4,57.33
2015/1/29,13,5,47.4
2015/1/29,13,6,45.41
2015/1/29,13,7,115.03
2015/1/29,13,8,135
2015/1/29,13,9,157
2015/1/29,13,10,157
2015/1/29,13,11,157
2015/1/29,13,12,157
2015/1/29,14,1,27.82
2015/1/29,14,2,27.82
2015/1/29,14,3,28.03
2015/1/29,14,4,28.03
2015/1/29,14,5,28.02
2015/1/29,14,6,27.82
2015/1/29,14,7,27.82
2015/1/29,14,8,28.03
2015/1/29,14,9,28.03
2015/1/29,14,10,28.03
2015/1/29,14,11,28.03
2015/1/29,14,12,27.82
2015/1/29,15,1,25.82
2015/1/29,15,2,27.68
2015/1/29,15,3,27.68
2015/1/29,15,4,27.68
2015/1/29,15,5,27.81
2015/1/29,15,6,27.81
2015/1/29,15,7,27.82
2015/1/29,15,8,27.81
2015/1/29,15,9,27.81
2015/1/29,15,10,27.81
2015/1/29,15,11,27.68
2015/1/29,15,12,27.05
2015/1/29,16,1,19.89
2015/1/29,16,2,25.67
2015/1/29,16,3,25.67
2015/1/29,16,4,19.92
2015/1/29,16,5,19.89
2015/1/29,16,6,19.89
2015/1/29,16,7,24.26
2015/1/29,16,8,23.23
2015/1/29,16,9,23.22
2015/1/29,16,10,25.67
2015/1/29,16,11,24.26
2015/1/29,16,12,24.26
2015/1/29,17,1,14.37
2015/1/29,17,2,15.26
2015/1/29,17,3,15.04
2015/1/29,17,4,14.38
2015/1/29,17,5,15.04
2015/1/29,17,6,14.39
2015/1/29,17,7,14.38
2015/1/29,17,8,14.38
2015/1/29,17,9,14.37
2015/1/29,17,10,14.37
2015/1/29,17,11,14.39
2015/1/29,17,12,14.39
2015/1/29,18,1,26.21
2015/1/29,18,2,25.67
2015/1/29,18,3,26.27
2015/1/29,18,4,25.67
2015/1/29,18,5,26.28
2015/1/29,18,6,26.28
2015/1/29,18,7,26.5
2015/1/29,18,8,26.28
2015/1/29,18,9,26.5
2015/1/29,18,10,26.5
2015/1/29,18,11,26.5
2015/1/29,18,12,26.5
2015/1/29,19,1,24.69
2015/1/29,19,2,25.12
2015/1/29,19,3,24.52
2015/1/29,19,4,24.52
2015/1/29,19,5,24.51
2015/1/29,19,6,21.58
2015/1/29,19,7,19.93
2015/1/29,19,8,21.58
2015/1/29,19,9,19.93
2015/1/29,19,10,21.58
2015/1/29,19,11,19.89
2015/1/29,19,12,19.92
2015/1/29,20,1,26.5
2015/1/29,20,2,26.14
2015/1/29,20,3,26.5
2015/1/29,20,4,26.5
2015/1/29,20,5,25.67
2015/1/29,20,6,25.23
2015/1/29,20,7,25.23
2015/1/29,20,8,25.23
2015/1/29,20,9,25.23
2015/1/29,20,10,25.12
2015/1/29,20,11,25.12
2015/1/29,20,12,23.94
2015/1/29,21,1,25.77
2015/1/29,21,2,25.67
2015/1/29,21,3,25.67
2015/1/29,21,4,25.67
2015/1/29,21,5,25.67
2015/1/29,21,6,25.53
2015/1/29,21,7,25.53
2015/1/29,21,8,25.52
2015/1/29,21,9,25.53
2015/1/29,21,10,19.89
2015/1/29,21,11,14.38
2015/1/29,21,12,14.37
2015/1/29,22,1,27.82
2015/1/29,22,2,27.81
2015/1/29,22,3,27.8
2015/1/29,22,4,27.8
2015/1/29,22,5,27.44
2015/1/29,22,6,24.33
2015/1/29,22,7,27.05
2015/1/29,22,8,19.89
2015/1/29,22,9,15.27
2015/1/29,22,10,15.26
2015/1/29,22,11,15.27
2015/1/29,22,12,14.4
2015/1/29,23,1,27.81
2015/1/29,23,2,27.44
2015/1/29,23,3,27.05
2015/1/29,23,4,19.92
2015/1/29,23,5,15.24
2015/1/29,23,6,15.24
2015/1/29,23,7,14.37
2015/1/29,23,8,14.34
2015/1/29,23,9,14.34
2015/1/29,23,10,14.3
2015/1/29,23,11,14.29
2015/1/29,23,12,14.3
2015/1/29,24,1,15.25
2015/1/29,24,2,14.37
2015/1/29,24,3,14.34
2015/1/29,24,4,14.33
2015/1/29,24,5,14.32
2015/1/29,24,6,14.34
2015/1/29,24,7,14.33
2015/1/29,24,8,14.31
2015/1/29,24,9,14.32
2015/1/29,24,10,14.32
2015/1/29,24,11,14.31
2015/1/29,24,12,14.3
2015/1/30,1,1,15.25
2015/1/30,1,2,14.26
2015/1/30,1,3,14.24
2015/1/30,1,4,14.23
2015/1/30,1,5,14.23
2015/1/30,1,6,14.23
2015/1/30,1,7,14.22
2015/1/30,1,8,14.21
2015/1/30,1,9,14.23
2015/1/30,1,10,14.22
2015/1/30,1,11,4.92
2015/1/30,1,12,4.92
2015/1/30,2,1,14.22
2015/1/30,2,2,14.21
2015/1/30,2,3,12.54
2015/1/30,2,4,14.21
2015/1/30,2,5,14.22
2015/1/30,2,6,14.21
2015/1/30,2,7,12.62
2015/1/30,2,8,14.22
2015/1/30,2,9,14.21
2015/1/30,2,11,14.21
2015/1/30,2,12,14.21
2015/1/30,3,1,14.26
2015/1/30,3,2,14.25
2015/1/30,3,3,14.25
2015/1/30,3,4,14.23
2015/1/30,3,5,14.23
2015/1/30,3,6,14.22
2015/1/30,3,7,14.21
2015/1/30,3,8,14.22
2015/1/30,3,9,14.22
2015/1/30,3,10,12.62
2015/1/30,4,6,4.92
2015/1/30,4,7,14.21
2015/1/30,4,8,4.92
2015/1/30,5,1,12.54
2015/1/30,5,2,14.22
2015/1/30,5,3,14.23
2015/1/30,5,4,14.25
2015/1/30,5,5,14.25
2015/1/30,5,6,14.23
2015/1/30,5,7,14.23
2015/1/30,5,8,14.25
2015/1/30,5,9,14.25
2015/1/30,5,10,14.25
2015/1/30,5,11,14.23
2015/1/30,5,12,14.25
2015/1/30,6,5,14.21
2015/1/30,6,6,14.23
2015/1/30,6,7,14.23
2015/1/30,6,8,14.25
2015/1/30,6,9,14.32
2015/1/30,6,10,15.25
2015/1/30,6,11,15.25
2015/1/30,6,12,19
2015/1/30,7,5,14.26
2015/1/30,7,6,14.32
2015/1/30,7,7,14.33
2015/1/30,7,8,15.25
2015/1/30,7,9,16.16
2015/1/30,7,10,19
2015/1/30,7,11,19
2015/1/30,7,12,20
2015/1/30,8,3,12.62
2015/1/30,8,4,13.19
2015/1/30,8,5,14.25
2015/1/30,8,6,13.19
2015/1/30,8,7,12.62
2015/1/30,8,8,13.19
2015/1/30,8,9,4.92
2015/1/30,8,10,4.92
2015/1/30,8,11,0.01
2015/1/30,8,12,13.19
2015/1/30,9,1,14.25
2015/1/30,9,2,19.62
2015/1/30,9,3,19.62
2015/1/30,9,4,19.62
2015/1/30,9,5,19.62
2015/1/30,9,6,19.61
2015/1/30,9,7,20
2015/1/30,9,8,20
2015/1/30,9,9,20.4
2015/1/30,9,10,20
2015/1/30,9,11,20
2015/1/30,9,12,20
2015/1/30,10,1,23.05
2015/1/30,10,2,23.05
2015/1/30,10,3,22.76
2015/1/30,10,4,23.3
2015/1/30,10,5,23.29
2015/1/30,10,6,23.3
2015/1/30,10,7,23.3
2015/1/30,10,8,23.3
2015/1/30,10,9,23.41
2015/1/30,10,10,24.76
2015/1/30,10,11,24.76
2015/1/30,10,12,23.95
2015/1/30,11,1,26.75
2015/1/30,11,2,26.76
2015/1/30,11,3,26.76
2015/1/30,11,4,26.77
2015/1/30,11,5,26.79
2015/1/30,11,6,26.77
2015/1/30,11,7,26.77
2015/1/30,11,8,26.76
2015/1/30,11,9,26.76
2015/1/30,11,10,26.75
2015/1/30,11,11,26.34
2015/1/30,11,12,25.85
2015/1/30,12,1,27.97
2015/1/30,12,2,27.69
2015/1/30,12,3,27.69
2015/1/30,12,4,27.69
2015/1/30,12,5,27.69
2015/1/30,12,6,27.69
2015/1/30,12,7,27.71
2015/1/30,12,8,27.71
2015/1/30,12,9,27.71
2015/1/30,12,10,27.69
2015/1/30,12,11,27.69
2015/1/30,12,12,27.69
2015/1/30,13,1,26.79
2015/1/30,13,2,27.6
2015/1/30,13,3,27.62
2015/1/30,13,4,26.76
2015/1/30,13,5,27.55
2015/1/30,13,6,27.55
2015/1/30,13,7,27.56
2015/1/30,13,8,27.61
2015/1/30,13,9,26.79
2015/1/30,13,10,26.79
2015/1/30,13,11,27.69
2015/1/30,13,12,27.55
2015/1/30,14,1,27.71
2015/1/30,14,2,26.79
2015/1/30,14,3,27.61
2015/1/30,14,4,27.61
2015/1/30,14,5,27.56
2015/1/30,14,6,27.61
2015/1/30,14,7,27.61
2015/1/30,14,8,27.56
2015/1/30,14,9,27.61
2015/1/30,14,10,27.61
2015/1/30,14,11,27.61
2015/1/30,14,12,27.61
2015/1/30,15,1,27.61
2015/1/30,15,2,27.61
2015/1/30,15,3,27.61
2015/1/30,15,4,27.61
2015/1/30,15,5,27.56
2015/1/30,15,6,27.61
2015/1/30,15,7,27.61
2015/1/30,15,8,27.61
2015/1/30,15,9,27.61
2015/1/30,15,10,27.61
2015/1/30,15,11,27.61
2015/1/30,15,12,27.6
2015/1/30,16,1,27.55
2015/1/30,16,2,26.79
2015/1/30,16,3,22.23
2015/1/30,16,4,26.76
2015/1/30,16,5,26.76
2015/1/30,16,6,27.6
2015/1/30,16,7,27.59
2015/1/30,16,8,27.6
2015/1/30,16,9,27.6
2015/1/30,16,10,27.98
2015/1/30,16,11,27.91
2015/1/30,16,12,28.11
2015/1/30,17,1,22.3
2015/1/30,17,2,26.36
2015/1/30,17,3,27.24
2015/1/30,17,4,27.58
2015/1/30,17,5,27.71
2015/1/30,17,6,27.69
2015/1/30,17,7,27.99
2015/1/30,17,8,28.12
2015/1/30,17,9,28.12
2015/1/30,17,10,28.12
2015/1/30,17,11,28.12
2015/1/30,17,12,28.12
2015/1/30,18,1,24.69
2015/1/30,18,2,27.63
2015/1/30,18,3,27.97
2015/1/30,18,4,28.12
2015/1/30,18,5,28.12
2015/1/30,18,6,28.13
2015/1/30,18,7,28.42
2015/1/30,18,8,29.5
2015/1/30,18,9,29.5
2015/1/30,18,10,29.5
2015/1/30,18,11,29.5
2015/1/30,18,12,29.51
2015/1/30,19,1,30.88
2015/1/30,19,2,30.88
2015/1/30,19,3,30.88
2015/1/30,19,4,30.88
2015/1/30,19,5,30.88
2015/1/30,19,6,30.88
2015/1/30,19,7,30.88
2015/1/30,19,8,30.88
2015/1/30,19,9,30.88
2015/1/30,19,10,30.88
2015/1/30,19,11,30.88
2015/1/30,19,12,30.88
2015/1/30,20,1,30.88
2015/1/30,20,2,30.88
2015/1/30,20,3,29.51
2015/1/30,20,4,29.51
2015/1/30,20,5,29.51
2015/1/30,20,6,29.94
2015/1/30,20,7,29.51
2015/1/30,20,8,29.94
2015/1/30,20,9,30.87
2015/1/30,20,10,29.94
2015/1/30,20,11,29.51
2015/1/30,20,12,30.88
2015/1/30,21,1,32.17
2015/1/30,21,2,33.81
2015/1/30,21,3,33.81
2015/1/30,21,4,33.67
2015/1/30,21,5,33.67
2015/1/30,21,6,33.67
2015/1/30,21,7,33.67
2015/1/30,21,8,33.67
2015/1/30,21,9,33.67
2015/1/30,21,10,33.67
2015/1/30,21,11,33.67
2015/1/30,21,12,33.67
2015/1/30,22,1,33
2015/1/30,22,2,33.67
2015/1/30,22,3,33.95
2015/1/30,22,4,33.67
2015/1/30,22,5,33.67
2015/1/30,22,6,33
2015/1/30,22,7,33
2015/1/30,22,8,33
2015/1/30,22,9,31.75
2015/1/30,22,10,31.75
2015/1/30,22,11,30.9
2015/1/30,22,12,30.88
2015/1/30,23,1,30.87
2015/1/30,23,2,29.47
2015/1/30,23,3,28.44
2015/1/30,23,4,28.4
2015/1/30,23,5,33
2015/1/30,23,6,31.46
2015/1/30,23,7,37.77
2015/1/30,23,8,33
2015/1/30,23,9,31.46
2015/1/30,23,10,31.09
2015/1/30,23,11,28.44
2015/1/30,23,12,28.4
2015/1/30,24,1,28.38
2015/1/30,24,2,28.13
2015/1/30,24,3,28.13
2015/1/30,24,4,28.12
2015/1/30,24,5,28.12
2015/1/30,24,6,28.12
2015/1/30,24,7,27.97
2015/1/30,24,8,27.97
2015/1/30,24,9,27.71
2015/1/30,24,10,27.71
2015/1/30,24,11,27.69
2015/1/30,24,12,26.76
2015/1/31,1,1,31.03
2015/1/31,1,2,28.05
2015/1/31,1,3,27.87
2015/1/31,1,4,27.87
2015/1/31,1,5,27.65
2015/1/31,1,6,27.6
2015/1/31,1,7,27.59
2015/1/31,1,8,27.56
2015/1/31,1,9,27.57
2015/1/31,1,10,27.55
2015/1/31,1,11,27.52
2015/1/31,1,12,27.32
2015/1/31,2,1,28.06
2015/1/31,2,2,27.6
2015/1/31,2,3,27.6
2015/1/31,2,4,27.87
2015/1/31,2,5,27.87
2015/1/31,2,6,27.59
2015/1/31,2,7,27.6
2015/1/31,2,8,27.58
2015/1/31,2,9,27.56
2015/1/31,2,10,27.55
2015/1/31,2,11,27.56
2015/1/31,2,12,27.56
2015/1/31,3,1,28.06
2015/1/31,3,2,28.06
2015/1/31,3,3,28.06
2015/1/31,3,4,27.87
2015/1/31,3,5,28.05
2015/1/31,3,6,27.87
2015/1/31,3,7,28.05
2015/1/31,3,8,28.06
2015/1/31,3,9,28.05
2015/1/31,3,10,27.87
2015/1/31,3,11,27.85
2015/1/31,3,12,27.87
2015/1/31,4,1,27.87
2015/1/31,4,2,27.87
2015/1/31,4,3,27.87
2015/1/31,4,4,27.87
2015/1/31,4,5,27.87
2015/1/31,4,6,27.87
2015/1/31,4,7,27.87
2015/1/31,4,8,27.55
2015/1/31,4,9,27.55
2015/1/31,4,10,27.55
2015/1/31,4,11,27.85
2015/1/31,4,12,25.2
2015/1/31,5,1,23.86
2015/1/31,5,2,23.86
2015/1/31,5,3,25.2
2015/1/31,5,4,23.86
2015/1/31,5,5,23.86
2015/1/31,5,6,25.2
2015/1/31,5,7,23.86
2015/1/31,5,8,23.86
2015/1/31,5,9,25.2
2015/1/31,5,10,25.2
2015/1/31,5,11,25.2
2015/1/31,5,12,23.86
2015/1/31,6,1,22.85
2015/1/31,6,2,22.85
2015/1/31,6,3,22.85
2015/1/31,6,4,22.85
2015/1/31,6,5,23.86
2015/1/31,6,6,22.86
2015/1/31,6,7,23.86
2015/1/31,6,8,23.86
2015/1/31,6,9,23.86
2015/1/31,6,10,25.2
2015/1/31,6,11,24.93
2015/1/31,6,12,24.93
2015/1/31,7,1,22.85
2015/1/31,7,2,23.86
2015/1/31,7,3,23.86
2015/1/31,7,4,24.92
2015/1/31,7,5,24.93
2015/1/31,7,6,24.93
2015/1/31,7,7,25.2
2015/1/31,7,8,25.2
2015/1/31,7,9,26.9
2015/1/31,7,10,27.85
2015/1/31,7,11,27.85
2015/1/31,7,12,27.87
2015/1/31,8,1,27.85
2015/1/31,8,2,27.87
2015/1/31,8,3,27.87
2015/1/31,8,4,31.03
2015/1/31,8,5,31.03
2015/1/31,8,6,31.03
