ID,hour,holiday,maxtemp,mintemp,load,sixhour,day
27077,0.2265,0.0,0.259,0.381,5.2176,7.722,7.6277
27078,0.269,0.0,0.259,0.381,5.8739,8.1824,7.638
27079,0.3105,0.0,0.259,0.381,7.2201,8.3855,7.647
27080,0.353,0.0,0.259,0.381,7.9513,8.4454,7.6563
27081,0.395,0.0,0.259,0.381,8.2676,8.4745,7.6585
27082,0.437,0.0,0.259,0.381,8.4592,8.5825,7.6572
27083,0.4795,0.0,0.259,0.381,8.5601,8.8115,7.6562
27084,0.521,0.0,0.259,0.381,8.6362,8.9788,7.6555
27085,0.5632,0.0,0.259,0.381,8.4389,9.1065,7.6552
27086,0.6055,0.0,0.259,0.381,8.3104,9.1814,7.6558
27087,0.6475,0.0,0.259,0.381,8.4423,9.151,7.6582
27088,0.6898,0.0,0.259,0.381,9.107,8.8691,7.6594
27089,0.7315,0.0,0.259,0.381,9.9342,8.3519,7.6531
27090,0.774,0.0,0.259,0.381,9.6397,7.7775,7.6483
27091,0.8155,0.0,0.259,0.381,9.2053,7.2031,7.6466
27092,0.8582,0.0,0.259,0.381,8.7598,6.6619,7.6465
27093,0.9,0.0,0.259,0.381,8.2599,6.1851,7.6432
27094,0.942,0.0,0.259,0.381,7.4155,5.8533,7.6427
27095,0.9845,0.0,0.259,0.381,6.8311,5.6254,7.6425
27096,0.016,0.0,0.259,0.286,6.1932,5.6135,7.6329
27097,0.0582,0.0,0.259,0.286,5.7591,5.8929,7.6212
27098,0.1005,0.0,0.259,0.286,5.5128,6.3366,7.6081
27099,0.1423,0.0,0.259,0.286,5.3989,6.8235,7.5932
27100,0.1847,0.0,0.259,0.286,5.4245,7.3241,7.5713
27101,0.2265,0.0,0.259,0.286,5.4635,7.8362,7.5465
27102,0.269,0.0,0.259,0.286,6.1221,8.2523,7.4989
27103,0.3105,0.0,0.259,0.286,7.4354,8.4185,7.4086
27104,0.353,0.0,0.259,0.286,8.175,8.4434,7.3037
27105,0.395,0.0,0.259,0.286,8.3203,8.4732,7.2199
27106,0.437,0.0,0.259,0.286,8.4282,8.5914,7.1562
27107,0.4795,0.0,0.259,0.286,8.536,8.7991,7.1028
27108,0.521,0.0,0.259,0.286,8.619,8.9501,7.0561
27109,0.5632,0.0,0.259,0.286,8.4324,9.0718,7.0176
27110,0.6055,0.0,0.259,0.286,8.3245,9.144,6.9752
27111,0.6475,0.0,0.259,0.286,8.4989,9.0911,6.9265
27112,0.6898,0.0,0.259,0.286,9.1372,8.8022,6.8742
27113,0.7315,0.0,0.259,0.286,9.7824,8.3093,6.8222
27114,0.774,0.0,0.259,0.286,9.525,7.7156,6.7792
27115,0.8155,0.0,0.259,0.286,9.1625,7.1019,6.7411
27116,0.8582,0.0,0.259,0.286,8.7578,6.5084,6.7077
27117,0.9,0.0,0.259,0.286,8.1815,5.9851,6.6797
27118,0.942,0.0,0.259,0.286,7.404,5.5677,6.6579
27119,0.9845,0.0,0.259,0.286,6.825,5.2413,6.6414
27120,0.016,0.0,0.259,0.381,5.9626,5.0774,6.617
27121,0.0582,0.0,0.259,0.381,5.4803,5.0423,6.5977
27122,0.1005,0.0,0.259,0.381,5.197,5.1189,6.577
27123,0.1423,0.0,0.259,0.381,5.0417,5.3302,6.5566
27124,0.1847,0.0,0.259,0.381,4.8994,5.6634,6.5372
27125,0.2265,0.0,0.259,0.381,4.8665,6.0614,6.5169
27126,0.269,0.0,0.259,0.381,4.9797,6.4813,6.5046
27127,0.3105,0.0,0.259,0.381,5.2696,6.8543,6.4994
27128,0.353,0.0,0.259,0.381,5.6563,7.1297,6.4938
27129,0.395,0.0,0.259,0.381,6.3099,7.2995,6.4823
27130,0.437,0.0,0.259,0.381,6.8984,7.4634,6.4668
27131,0.4795,0.0,0.259,0.381,7.2545,7.6767,6.4497
27132,0.521,0.0,0.259,0.381,7.4992,7.8423,6.4268
27133,0.5632,0.0,0.259,0.381,7.5076,7.9657,6.4018
27134,0.6055,0.0,0.259,0.381,7.3084,8.0739,6.3803
27135,0.6475,0.0,0.259,0.381,7.3287,8.1041,6.3578
27136,0.6898,0.0,0.259,0.381,7.8821,7.9371,6.3367
27137,0.7315,0.0,0.259,0.381,8.5341,7.5862,6.3214
27138,0.774,0.0,0.259,0.381,8.4932,7.0668,6.3064
27139,0.8155,0.0,0.259,0.381,8.2477,6.5283,6.2876
27140,0.8582,0.0,0.259,0.381,7.9578,5.9855,6.2634
27141,0.9,0.0,0.259,0.381,7.5096,5.4925,6.2407
27142,0.942,0.0,0.259,0.381,6.8801,5.0848,6.2236
27143,0.9845,0.0,0.259,0.381,6.4288,4.7433,6.2118
27144,0.016,1.0,0.259,0.238,5.3767,4.6281,6.235
27145,0.0582,1.0,0.259,0.238,5.0168,4.6494,6.2524
27146,0.1005,1.0,0.259,0.238,4.7013,4.7862,6.2721
27147,0.1423,1.0,0.259,0.238,4.5514,5.0333,6.2903
27148,0.1847,1.0,0.259,0.238,4.434,5.382,6.3095
27149,0.2265,1.0,0.259,0.238,4.3797,5.7927,6.3347
27150,0.269,1.0,0.259,0.238,4.6856,6.1701,6.3742
27151,0.3105,1.0,0.259,0.238,5.1442,6.4638,6.4435
27152,0.353,1.0,0.259,0.238,5.522,6.6758,6.5293
27153,0.395,1.0,0.259,0.238,6.0345,6.8014,6.5987
27154,0.437,1.0,0.259,0.238,6.5259,6.9429,6.6498
27155,0.4795,1.0,0.259,0.238,6.8441,7.1635,6.6893
27156,0.521,1.0,0.259,0.238,6.9497,7.3606,6.7251
27157,0.5632,1.0,0.259,0.238,6.9068,7.5089,6.7578
27158,0.6055,1.0,0.259,0.238,6.7936,7.6062,6.7935
27159,0.6475,1.0,0.259,0.238,6.7883,7.6357,6.8328
27160,0.6898,1.0,0.259,0.238,7.3749,7.4846,6.8702
27161,0.7315,1.0,0.259,0.238,8.1674,7.1478,6.9052
27162,0.774,1.0,0.259,0.238,8.1326,6.7813,6.9352
27163,0.8155,1.0,0.259,0.238,7.7968,6.3874,6.9625
27164,0.8582,1.0,0.259,0.238,7.3772,6.0202,6.99
27165,0.9,1.0,0.259,0.238,6.9654,5.6907,7.0185
27166,0.942,1.0,0.259,0.238,6.4682,5.4286,7.0414
27167,0.9845,1.0,0.259,0.238,6.1466,5.2348,7.0588
27168,0.016,1.0,0.259,0.476,5.9335,5.1848,7.073
27169,0.0582,1.0,0.259,0.476,5.4333,5.4137,7.0909
27170,0.1005,1.0,0.259,0.476,5.174,5.8152,7.1071
27171,0.1423,1.0,0.259,0.476,4.9885,6.2671,7.1247
27172,0.1847,1.0,0.259,0.476,4.896,6.7429,7.1435
27173,0.2265,1.0,0.259,0.476,4.9836,7.2111,7.1631
27174,0.269,1.0,0.259,0.476,5.6333,7.5737,7.1805
27175,0.3105,1.0,0.259,0.476,6.8066,7.7212,7.2039
27176,0.353,1.0,0.259,0.476,7.5834,7.7325,7.2255
27177,0.395,1.0,0.259,0.476,7.6996,7.7376,7.246
27178,0.437,1.0,0.259,0.476,7.7509,7.8248,7.2648
27179,0.4795,1.0,0.259,0.476,7.7926,8.0271,7.2807
27180,0.521,1.0,0.259,0.476,7.8094,8.2012,7.2954
27181,0.5632,1.0,0.259,0.476,7.6912,8.3276,7.3049
27182,0.6055,1.0,0.259,0.476,7.6511,8.3922,7.3142
27183,0.6475,1.0,0.259,0.476,7.7306,8.3787,7.3238
27184,0.6898,1.0,0.259,0.476,8.2737,8.1692,7.3356
27185,0.7315,1.0,0.259,0.476,9.0064,7.7624,7.3481
27186,0.774,1.0,0.259,0.476,8.8542,7.3321,7.362
27187,0.8155,1.0,0.259,0.476,8.4496,6.901,7.3733
27188,0.8582,1.0,0.259,0.476,8.0385,6.4885,7.3819
27189,0.9,1.0,0.259,0.476,7.6495,6.1154,7.387
27190,0.942,1.0,0.259,0.476,7.017,5.8372,7.3939
27191,0.9845,1.0,0.259,0.476,6.5653,5.6519,7.4072
27192,0.016,0.0,0.444,0.333,6.2728,5.6149,7.4111
27193,0.0582,0.0,0.444,0.333,5.8628,5.8657,7.412
27194,0.1005,0.0,0.444,0.333,5.5637,6.2888,7.4109
27195,0.1423,0.0,0.444,0.333,5.4107,6.7524,7.4067
27196,0.1847,0.0,0.444,0.333,5.3476,7.2279,7.3988
27197,0.2265,0.0,0.444,0.333,5.454,7.6815,7.3861
27198,0.269,0.0,0.444,0.333,6.0506,8.0334,7.3595
27199,0.3105,0.0,0.444,0.333,7.3677,8.1253,7.3001
27200,0.353,0.0,0.444,0.333,8.102,8.0872,7.2333
27201,0.395,0.0,0.444,0.333,8.1926,8.0489,7.1889
27202,0.437,0.0,0.444,0.333,8.2006,8.108,7.161
27203,0.4795,0.0,0.444,0.333,8.1754,8.2965,7.1378
27204,0.521,0.0,0.444,0.333,8.162,8.4678,7.1152
27205,0.5632,0.0,0.444,0.333,7.9192,8.6014,7.0991
27206,0.6055,0.0,0.444,0.333,7.8736,8.6632,7.0813
27207,0.6475,0.0,0.444,0.333,7.9624,8.6312,7.0629
27208,0.6898,0.0,0.444,0.333,8.5555,8.4026,7.0432
27209,0.7315,0.0,0.444,0.333,9.3063,7.999,7.0209
27210,0.774,0.0,0.444,0.333,9.1896,7.5285,6.9979
27211,0.8155,0.0,0.444,0.333,8.7211,7.0555,6.9745
27212,0.8582,0.0,0.444,0.333,8.2442,6.6043,6.9502
27213,0.9,0.0,0.444,0.333,7.7704,6.1944,6.9269
27214,0.942,0.0,0.444,0.333,7.1841,5.8567,6.9057
27215,0.9845,0.0,0.444,0.333,6.8847,5.5676,6.885
27216,0.016,0.0,0.37,0.524,6.3665,5.4084,6.8622
27217,0.0582,0.0,0.37,0.524,5.8831,5.4182,6.841
27218,0.1005,0.0,0.37,0.524,5.5373,5.5784,6.8205
27219,0.1423,0.0,0.37,0.524,5.3105,5.8813,6.8044
27220,0.1847,0.0,0.37,0.524,5.1579,6.2768,6.7949
27221,0.2265,0.0,0.37,0.524,5.1503,6.6883,6.7922
27222,0.269,0.0,0.37,0.524,5.4115,7.0561,6.8057
27223,0.3105,0.0,0.37,0.524,5.9416,7.3212,6.8509
27224,0.353,0.0,0.37,0.524,6.4984,7.4792,6.9057
27225,0.395,0.0,0.37,0.524,7.1283,7.5448,6.9388
27226,0.437,0.0,0.37,0.524,7.5306,7.6369,6.9562
27227,0.4795,0.0,0.37,0.524,7.6193,7.8288,6.9695
27228,0.521,0.0,0.37,0.524,7.6186,7.9987,6.9832
27229,0.5632,0.0,0.37,0.524,7.5321,8.1031,6.9967
27230,0.6055,0.0,0.37,0.524,7.4465,8.139,7.0126
27231,0.6475,0.0,0.37,0.524,7.5218,8.0871,7.0333
27232,0.6898,0.0,0.37,0.524,8.0832,7.8524,7.0598
27233,0.7315,0.0,0.37,0.524,8.7705,7.4554,7.0818
27234,0.774,0.0,0.37,0.524,8.6381,6.9856,7.1022
27235,0.8155,0.0,0.37,0.524,8.1586,6.5215,7.1265
27236,0.8582,0.0,0.37,0.524,7.6618,6.0855,7.1542
27237,0.9,0.0,0.37,0.524,7.2105,5.7044,7.1788
27238,0.942,0.0,0.37,0.524,6.6751,5.4136,7.1957
27239,0.9845,0.0,0.37,0.524,6.3886,5.1963,7.2046
27240,0.016,0.0,0.481,0.667,5.8188,5.1824,7.2046
27241,0.0582,0.0,0.481,0.667,5.374,5.4578,7.2046
27242,0.1005,0.0,0.481,0.667,5.0459,5.9192,7.2046
27243,0.1423,0.0,0.481,0.667,4.9239,6.4188,7.2046
27244,0.1847,0.0,0.481,0.667,4.9304,6.9218,7.2046
27245,0.2265,0.0,0.481,0.667,5.0849,7.3974,7.2046
27246,0.269,0.0,0.481,0.667,5.735,7.7662,7.2046
27247,0.3105,0.0,0.481,0.667,7.0269,7.9042,7.2046
27248,0.353,0.0,0.481,0.667,7.814,7.9067,7.2046
27249,0.395,0.0,0.481,0.667,7.9214,7.9231,7.2046
27250,0.437,0.0,0.481,0.667,7.9482,8.0513,7.2046
27251,0.4795,0.0,0.481,0.667,7.9387,8.2779,7.2046
27252,0.521,0.0,0.481,0.667,7.9478,8.4747,7.2046
27253,0.5632,0.0,0.481,0.667,7.8553,8.6223,7.2046
27254,0.6055,0.0,0.481,0.667,7.8285,8.7056,7.2046
27255,0.6475,0.0,0.481,0.667,8.0201,8.6691,7.2046
27256,0.6898,0.0,0.481,0.667,8.7173,8.3962,7.2046
27257,0.7315,0.0,0.481,0.667,9.2986,7.9466,7.2046
27258,0.774,0.0,0.481,0.667,9.1284,7.395,7.2046
27259,0.8155,0.0,0.481,0.667,8.7406,6.8339,7.2046
27260,0.8582,0.0,0.481,0.667,8.3284,6.2868,7.2046
27261,0.9,0.0,0.481,0.667,7.801,5.8073,7.2046
27262,0.942,0.0,0.481,0.667,7.0801,5.449,7.2046
27263,0.9845,0.0,0.481,0.667,6.6009,5.1963,7.2046
27264,0.016,0.0,0.481,0.667,5.8188,5.1824,7.2089
27265,0.0582,0.0,0.481,0.667,5.374,5.4578,7.2144
27266,0.1005,0.0,0.481,0.667,5.0459,5.9192,7.2236
27267,0.1423,0.0,0.481,0.667,4.9239,6.4188,7.2319
27268,0.1847,0.0,0.481,0.667,4.9304,6.9218,7.2384
27269,0.2265,0.0,0.481,0.667,5.0849,7.3974,7.2451
27270,0.269,0.0,0.481,0.667,5.735,7.7662,7.2507
27271,0.3105,0.0,0.481,0.667,7.0269,7.9042,7.2545
27272,0.353,0.0,0.481,0.667,7.814,7.9067,7.2565
27273,0.395,0.0,0.481,0.667,7.9214,7.9231,7.2583
27274,0.437,0.0,0.481,0.667,7.9482,8.0513,7.2603
27275,0.4795,0.0,0.481,0.667,7.9387,8.2779,7.2627
27276,0.521,0.0,0.481,0.667,7.9478,8.4747,7.2635
27277,0.5632,0.0,0.481,0.667,7.8553,8.6223,7.2597
27278,0.6055,0.0,0.481,0.667,7.8285,8.7056,7.2576
27279,0.6475,0.0,0.481,0.667,8.0201,8.6691,7.2558
27280,0.6898,0.0,0.481,0.667,8.7173,8.3962,7.2529
27281,0.7315,0.0,0.481,0.667,9.2986,7.9466,7.2515
27282,0.774,0.0,0.481,0.667,9.1284,7.4122,7.2474
27283,0.8155,0.0,0.481,0.667,8.7406,6.8732,7.2428
27284,0.8582,0.0,0.481,0.667,8.3284,6.363,7.2372
27285,0.9,0.0,0.481,0.667,7.801,5.9168,7.2339
27286,0.942,0.0,0.481,0.667,7.0801,5.5845,7.2308
27287,0.9845,0.0,0.481,0.667,6.6009,5.3583,7.2242
27288,0.016,0.0,0.481,0.667,5.9221,5.3499,7.2228
27289,0.0582,0.0,0.481,0.667,5.5067,5.6183,7.2224
27290,0.1005,0.0,0.481,0.667,5.2673,6.0507,7.219
27291,0.1423,0.0,0.481,0.667,5.1235,6.5243,7.2127
27292,0.1847,0.0,0.481,0.667,5.0864,7.0091,7.2023
27293,0.2265,0.0,0.481,0.667,5.244,7.4679,7.184
27294,0.269,0.0,0.481,0.667,5.8716,7.8172,7.1451
27295,0.3105,0.0,0.481,0.667,7.1168,7.9251,7.0643
27296,0.353,0.0,0.481,0.667,7.8622,7.9111,6.9649
27297,0.395,0.0,0.481,0.667,7.9647,7.9132,6.8859
27298,0.437,0.0,0.481,0.667,7.9953,8.0218,6.8284
27299,0.4795,0.0,0.481,0.667,7.9968,8.2332,6.7795
27300,0.521,0.0,0.481,0.667,7.9673,8.4105,6.7369
27301,0.5632,0.0,0.481,0.667,7.7643,8.5546,6.7019
27302,0.6055,0.0,0.481,0.667,7.7784,8.6241,6.6607
27303,0.6475,0.0,0.481,0.667,7.9773,8.5813,6.6104
27304,0.6898,0.0,0.481,0.667,8.6469,8.3079,6.5549
27305,0.7315,0.0,0.481,0.667,9.265,7.8374,6.5057
27306,0.774,0.0,0.481,0.667,9.0313,7.3136,6.465
27307,0.8155,0.0,0.481,0.667,8.629,6.7917,6.4247
27308,0.8582,0.0,0.481,0.667,8.1953,6.2902,6.3851
27309,0.9,0.0,0.481,0.667,7.7207,5.8319,6.3467
27310,0.942,0.0,0.481,0.667,7.0063,5.4702,6.3168
27311,0.9845,0.0,0.481,0.667,6.4422,5.1974,6.3015
27312,0.016,1.0,0.444,0.619,5.8884,5.0391,6.3056
27313,0.0582,1.0,0.444,0.619,5.4976,4.9857,6.309
27314,0.1005,1.0,0.444,0.619,5.1859,5.0343,6.3151
27315,0.1423,1.0,0.444,0.619,4.9709,5.2173,6.3256
27316,0.1847,1.0,0.444,0.619,4.8363,5.5135,6.3408
27317,0.2265,1.0,0.444,0.619,4.8053,5.85,6.3582
27318,0.269,1.0,0.444,0.619,4.9388,6.1844,6.3971
27319,0.3105,1.0,0.444,0.619,5.1771,6.4757,6.482
27320,0.353,1.0,0.444,0.619,5.4773,6.6944,6.5877
27321,0.395,1.0,0.444,0.619,6.0689,6.8112,6.6747
27322,0.437,1.0,0.444,0.619,6.6135,6.928,6.7422
27323,0.4795,1.0,0.444,0.619,6.8246,7.1378,6.7982
27324,0.521,1.0,0.444,0.619,6.9451,7.3229,6.8498
27325,0.5632,1.0,0.444,0.619,6.9248,7.4458,6.9009
27326,0.6055,1.0,0.444,0.619,6.7894,7.5214,6.9621
27327,0.6475,1.0,0.444,0.619,6.7695,7.5265,7.0369
27328,0.6898,1.0,0.444,0.619,7.3145,7.3554,7.12
27329,0.7315,1.0,0.444,0.619,8.0836,7.0209,7.197
27330,0.774,1.0,0.444,0.619,8.0557,6.6758,7.262
27331,0.8155,1.0,0.444,0.619,7.6622,6.3286,7.3263
27332,0.8582,1.0,0.444,0.619,7.243,6.0102,7.3889
27333,0.9,1.0,0.444,0.619,6.8001,5.7475,7.4436
27334,0.942,1.0,0.444,0.619,6.2881,5.5661,7.4857
27335,0.9845,1.0,0.444,0.619,6.0766,5.4238,7.5145
27336,0.016,1.0,0.444,0.667,5.9852,5.4051,7.5031
27337,0.0582,1.0,0.444,0.667,5.5786,5.6779,7.4886
27338,0.1005,1.0,0.444,0.667,5.3327,6.1246,7.4683
27339,0.1423,1.0,0.444,0.667,5.2237,6.6136,7.4436
27340,0.1847,1.0,0.444,0.667,5.2,7.1192,7.4156
27341,0.2265,1.0,0.444,0.667,5.2226,7.6104,7.3874
27342,0.269,1.0,0.444,0.667,5.8731,7.9954,7.3447
27343,0.3105,1.0,0.444,0.667,7.2155,8.1513,7.2675
27344,0.353,1.0,0.444,0.667,8.0128,8.1921,7.1766
27345,0.395,1.0,0.444,0.667,8.1574,8.2602,7.1003
27346,0.437,1.0,0.444,0.667,8.2335,8.4393,7.0332
27347,0.4795,1.0,0.444,0.667,8.17,8.7329,6.9719
27348,0.521,1.0,0.444,0.667,8.1834,8.9715,6.9113
27349,0.5632,1.0,0.444,0.667,8.1505,9.1472,6.8514
27350,0.6055,1.0,0.444,0.667,8.258,9.2286,6.7826
27351,0.6475,1.0,0.444,0.667,8.5655,9.1532,6.7012
27352,0.6898,1.0,0.444,0.667,9.3086,8.8181,6.6108
27353,0.7315,1.0,0.444,0.667,9.9315,8.291,6.5266
27354,0.774,1.0,0.444,0.667,9.6149,7.6403,6.4528
27355,0.8155,1.0,0.444,0.667,9.2049,6.9778,6.3807
27356,0.8582,1.0,0.444,0.667,8.746,6.3278,6.3112
27357,0.9,1.0,0.444,0.667,8.1134,5.7476,6.2519
27358,0.942,1.0,0.444,0.667,7.2981,5.2859,6.207
27359,0.9845,1.0,0.444,0.667,6.7688,4.9152,6.1727
27360,0.016,1.0,0.481,0.571,5.7106,4.7714,6.1588
27361,0.0582,1.0,0.481,0.571,5.2298,4.7938,6.1445
27362,0.1005,1.0,0.481,0.571,4.8459,4.9578,6.1313
27363,0.1423,1.0,0.481,0.571,4.6325,5.2402,6.118
27364,0.1847,1.0,0.481,0.571,4.5281,5.5893,6.1056
27365,0.2265,1.0,0.481,0.571,4.5441,5.9487,6.0919
27366,0.269,1.0,0.481,0.571,4.8482,6.262,6.0741
27367,0.3105,1.0,0.481,0.571,5.3641,6.4867,6.0512
27368,0.353,1.0,0.481,0.571,5.8299,6.6164,6.0307
27369,0.395,1.0,0.481,0.571,6.3271,6.6637,6.0186
27370,0.437,1.0,0.481,0.571,6.6227,6.7499,6.0189
27371,0.4795,1.0,0.481,0.571,6.7003,6.9515,6.0243
27372,0.521,1.0,0.481,0.571,6.7282,7.1374,6.0321
27373,0.5632,1.0,0.481,0.571,6.7122,7.2644,6.0374
27374,0.6055,1.0,0.481,0.571,6.6078,7.3429,6.0403
27375,0.6475,1.0,0.481,0.571,6.6112,7.3559,6.0448
27376,0.6898,1.0,0.481,0.571,7.1397,7.2028,6.0486
27377,0.7315,1.0,0.481,0.571,7.9096,6.8756,6.0378
27378,0.774,1.0,0.481,0.571,7.8438,6.4644,6.0215
27379,0.8155,1.0,0.481,0.571,7.4744,6.0329,6.0055
27380,0.8582,1.0,0.481,0.571,7.0789,5.6081,5.9924
27381,0.9,1.0,0.481,0.571,6.6888,5.2123,5.9816
27382,0.942,1.0,0.481,0.571,6.2211,4.8804,5.9753
27383,0.9845,1.0,0.481,0.571,5.9465,4.5917,5.9721
27384,0.016,1.0,0.222,0.286,5.3763,4.4325,5.9728
27385,0.0582,1.0,0.222,0.286,4.8857,4.4206,5.9721
27386,0.1005,1.0,0.222,0.286,4.5304,4.5553,5.9654
27387,0.1423,1.0,0.222,0.286,4.3135,4.8424,5.9584
27388,0.1847,1.0,0.222,0.286,4.2298,5.2425,5.9536
27389,0.2265,1.0,0.222,0.286,4.2145,5.6785,5.9502
27390,0.269,1.0,0.222,0.286,4.421,6.0943,5.9505
27391,0.3105,1.0,0.222,0.286,4.8145,6.4318,5.9539
27392,0.353,1.0,0.222,0.286,5.3385,6.6547,5.9611
27393,0.395,1.0,0.222,0.286,6.0364,6.7685,5.9736
27394,0.437,1.0,0.222,0.286,6.6303,6.8687,5.9883
27395,0.4795,1.0,0.222,0.286,6.8304,7.0054,6.0049
27396,0.521,1.0,0.222,0.286,6.916,7.0947,6.0272
27397,0.5632,1.0,0.222,0.286,6.8391,7.1369,6.0595
27398,0.6055,1.0,0.222,0.286,6.6758,7.1513,6.0862
27399,0.6475,1.0,0.222,0.286,6.7194,7.1031,6.0893
27400,0.6898,1.0,0.222,0.286,7.2315,6.9096,6.0592
27401,0.7315,1.0,0.222,0.286,7.6503,6.6127,6.0057
27402,0.774,1.0,0.222,0.286,7.4522,6.2697,5.9503
27403,0.8155,1.0,0.222,0.286,7.0919,5.8993,5.9025
27404,0.8582,1.0,0.222,0.286,6.7627,5.5001,5.8631
27405,0.9,1.0,0.222,0.286,6.4299,5.1194,5.8296
27406,0.942,1.0,0.222,0.286,6.0704,4.7937,5.805
27407,0.9845,1.0,0.222,0.286,5.8689,4.5044,5.7876
27408,0.016,0.0,0.222,0.286,5.3943,4.3432,5.8053
27409,0.0582,0.0,0.222,0.286,4.8696,4.3476,5.8297
27410,0.1005,0.0,0.222,0.286,4.3674,4.5381,5.8647
27411,0.1423,0.0,0.222,0.286,4.146,4.9034,5.9049
27412,0.1847,0.0,0.222,0.286,4.1158,5.3813,5.9451
27413,0.2265,0.0,0.222,0.286,4.1334,5.8971,5.9895
27414,0.269,0.0,0.222,0.286,4.4271,6.4011,6.0471
27415,0.3105,0.0,0.222,0.286,4.896,6.8544,6.1392
27416,0.353,0.0,0.222,0.286,5.5106,7.1554,6.2397
27417,0.395,0.0,0.222,0.286,6.3378,7.2311,6.3137
27418,0.437,0.0,0.222,0.286,6.9829,7.1521,6.3645
27419,0.4795,0.0,0.222,0.286,7.2281,7.0084,6.4055
27420,0.521,0.0,0.222,0.286,7.451,6.7871,6.4367
27421,0.5632,0.0,0.222,0.286,7.6159,6.5087,6.4568
27422,0.6055,0.0,0.222,0.286,7.3164,6.2587,6.4866
27423,0.6475,0.0,0.222,0.286,6.7925,6.0643,6.545
27424,0.6898,0.0,0.222,0.286,6.5087,5.8928,6.641
27425,0.7315,0.0,0.222,0.286,6.3661,5.7405,6.7759
27426,0.774,0.0,0.222,0.286,6.1232,5.6898,6.9117
27427,0.8155,0.0,0.222,0.286,5.945,5.608,7.037
27428,0.8582,0.0,0.222,0.286,5.8165,5.5066,7.1485
27429,0.9,0.0,0.222,0.286,5.6261,5.4209,7.2436
27430,0.942,0.0,0.222,0.286,5.48,5.3541,7.3113
27431,0.9845,0.0,0.222,0.286,5.4524,5.3121,7.3559
27432,0.016,0.0,0.185,0.333,5.8188,5.3105,7.348
27433,0.0582,0.0,0.185,0.333,5.4543,5.5858,7.3391
27434,0.1005,0.0,0.185,0.333,5.208,6.0381,7.3281
27435,0.1423,0.0,0.185,0.333,5.1121,6.5384,7.3144
27436,0.1847,0.0,0.185,0.333,5.0788,7.0591,7.2986
27437,0.2265,0.0,0.185,0.333,5.2004,7.5609,7.2801
27438,0.269,0.0,0.185,0.333,5.8096,7.9594,7.251
27439,0.3105,0.0,0.185,0.333,7.1057,8.1246,7.1889
27440,0.353,0.0,0.185,0.333,7.9218,8.1429,7.1125
27441,0.395,0.0,0.185,0.333,8.1142,8.1563,7.0544
27442,0.437,0.0,0.185,0.333,8.2029,8.2581,7.0164
27443,0.4795,0.0,0.185,0.333,8.2113,8.4902,6.9883
27444,0.521,0.0,0.185,0.333,8.2002,8.6872,6.9642
27445,0.5632,0.0,0.185,0.333,8.0974,8.8295,6.9426
27446,0.6055,0.0,0.185,0.333,8.0316,8.9063,6.9194
27447,0.6475,0.0,0.185,0.333,8.1945,8.8586,6.8911
27448,0.6898,0.0,0.185,0.333,8.8137,8.5738,6.8575
27449,0.7315,0.0,0.185,0.333,9.6038,8.0603,6.8225
27450,0.774,0.0,0.185,0.333,9.3824,7.435,6.791
27451,0.8155,0.0,0.185,0.333,8.9514,6.8165,6.7594
27452,0.8582,0.0,0.185,0.333,8.492,6.2253,6.7276
27453,0.9,0.0,0.185,0.333,7.9084,5.7043,6.7002
27454,0.942,0.0,0.185,0.333,7.1049,5.3035,6.6834
27455,0.9845,0.0,0.185,0.333,6.5225,5.0089,6.6763
27456,0.016,0.0,0.148,0.333,5.6306,4.9223,6.6871
27457,0.0582,0.0,0.148,0.333,5.2402,4.9851,6.6978
27458,0.1005,0.0,0.148,0.333,4.9449,5.1756,6.7078
27459,0.1423,0.0,0.148,0.333,4.7824,5.4986,6.7157
27460,0.1847,0.0,0.148,0.333,4.7002,5.9303,6.7214
27461,0.2265,0.0,0.148,0.333,4.7549,6.3939,6.7235
27462,0.269,0.0,0.148,0.333,5.1113,6.8124,6.7163
27463,0.3105,0.0,0.148,0.333,5.6169,7.1393,6.6979
27464,0.353,0.0,0.148,0.333,6.088,7.3704,6.6725
27465,0.395,0.0,0.148,0.333,6.7202,7.5028,6.6454
27466,0.437,0.0,0.148,0.333,7.2904,7.6225,6.6172
27467,0.4795,0.0,0.148,0.333,7.5363,7.827,6.5875
27468,0.521,0.0,0.148,0.333,7.6224,7.9945,6.5593
27469,0.5632,0.0,0.148,0.333,7.5784,8.0969,6.532
27470,0.6055,0.0,0.148,0.333,7.4744,8.1392,6.5035
27471,0.6475,0.0,0.148,0.333,7.5149,8.0952,6.4725
27472,0.6898,0.0,0.148,0.333,8.0086,7.8775,6.4435
27473,0.7315,0.0,0.148,0.333,8.7636,7.4755,6.4152
27474,0.774,0.0,0.148,0.333,8.627,7.0191,6.3914
27475,0.8155,0.0,0.148,0.333,8.193,6.5698,6.3693
27476,0.8582,0.0,0.148,0.333,7.7283,6.1461,6.3491
27477,0.9,0.0,0.148,0.333,7.2507,5.7662,6.3303
27478,0.942,0.0,0.148,0.333,6.7022,5.4552,6.313
27479,0.9845,0.0,0.148,0.333,6.3519,5.1974,6.3015
27480,0.016,1.0,0.296,0.381,5.8884,5.0391,6.2985
27481,0.0582,1.0,0.296,0.381,5.4976,4.9857,6.291
27482,0.1005,1.0,0.296,0.381,5.1859,5.0343,6.2811
